"Query","Entrez","Symbol","Name","Comment"
"YWHAB","7529","YWHAB","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein beta","1"
"PFDN1","5201","PFDN1","prefoldin subunit 1","1"
"NAA60","79903","NAA60","""N-alpha-acetyltransferase 60, NatF catalytic subunit""","1"
"PHF24","23349","PHF24","PHD finger protein 24","1"
"LAGE3","8270","LAGE3","L antigen family member 3","1"
"CARMIL1","55604","CARMIL1","capping protein regulator and myosin 1 linker 1","1"
"ALKBH5","54890","ALKBH5","""alkB homolog 5, RNA demethylase""","1"
"RNF7","9616","RNF7","ring finger protein 7","1"
"CTBP2","1488","CTBP2","C-terminal binding protein 2","1"
"KCTD12","115207","KCTD12","potassium channel tetramerization domain containing 12","1"
"USP1","7398","USP1","ubiquitin specific peptidase 1","1"
"MRPL10","124995","MRPL10","mitochondrial ribosomal protein L10","1"
"LSM3","27258","LSM3","""LSM3 homolog, U6 small nuclear RNA and mRNA degradation associated""","1"
"MCRIP1","348262","MCRIP1","MAPK regulated corepressor interacting protein 1","1"
"R3HCC1","203069","R3HCC1","R3H domain and coiled-coil containing 1","1"
"TMEM59L","25789","TMEM59L","transmembrane protein 59 like","1"
"VPS18","57617","VPS18","VPS18 core subunit of CORVET and HOPS complexes","1"
"AHI1","54806","AHI1","Abelson helper integration site 1","1"
"MICOS13","125988","MICOS13","mitochondrial contact site and cristae organizing system subunit 13","1"
"CCDC106","29903","CCDC106","coiled-coil domain containing 106","1"
"RHBDD1","84236","RHBDD1","rhomboid domain containing 1","1"
"RRAS2","22800","RRAS2","RAS related 2","1"
"SNRPG","6637","SNRPG","small nuclear ribonucleoprotein polypeptide G","1"
"RAD52","5893","RAD52","""RAD52 homolog, DNA repair protein""","1"
"ACAD8","27034","ACAD8","acyl-CoA dehydrogenase family member 8","1"
"C4orf48","401115","C4orf48","chromosome 4 open reading frame 48","1"
"CUX2","23316","CUX2","cut like homeobox 2","1"
"TUBGCP4","27229","TUBGCP4","tubulin gamma complex associated protein 4","1"
"TMTC1","83857","TMTC1","transmembrane O-mannosyltransferase targeting cadherins 1","1"
"TAFA1","407738","TAFA1","TAFA chemokine like family member 1","1"
"KIAA1191","57179","KIAA1191","KIAA1191","1"
"DNAJC8","22826","DNAJC8","DnaJ heat shock protein family (Hsp40) member C8","1"
"FNDC5","252995","FNDC5","fibronectin type III domain containing 5","1"
"PLK2","10769","PLK2","polo like kinase 2","1"
"C20orf194","25943","C20orf194","chromosome 20 open reading frame 194","1"
"DENND1B","163486","DENND1B","DENN domain containing 1B","1"
"PCSK1","5122","PCSK1","proprotein convertase subtilisin/kexin type 1","1"
"CSTF2T","23283","CSTF2T","cleavage stimulation factor subunit 2 tau variant","1"
"NBEAL1","65065","NBEAL1","neurobeachin like 1","1"
"KIAA0825","285600","KIAA0825","KIAA0825","1"
"ADCYAP1","116","ADCYAP1","adenylate cyclase activating polypeptide 1","1"
"MNAT1","4331","MNAT1","MNAT1 component of CDK activating kinase","1"
"PHKA2","5256","PHKA2","phosphorylase kinase regulatory subunit alpha 2","1"
"DPM2","8818","DPM2","""dolichyl-phosphate mannosyltransferase subunit 2, regulatory""","1"
"RPL22L1","200916","RPL22L1","ribosomal protein L22 like 1","1"
"HPCAL4","51440","HPCAL4","hippocalcin like 4","1"
"EMC4","51234","EMC4","ER membrane protein complex subunit 4","1"
"FAM189A1","23359","FAM189A1","family with sequence similarity 189 member A1","1"
"HMGN2","3151","HMGN2","high mobility group nucleosomal binding domain 2","1"
"ENO1","2023","ENO1","enolase 1","1"
"RPS12","6206","RPS12","ribosomal protein S12","1"
"SYVN1","84447","SYVN1","synoviolin 1","1"
"DUSP7","1849","DUSP7","dual specificity phosphatase 7","1"
"EPN1","29924","EPN1","epsin 1","1"
"HTR5A","3361","HTR5A","5-hydroxytryptamine receptor 5A","1"
"ZEB1","6935","ZEB1","zinc finger E-box binding homeobox 1","1"
"ARL4A","10124","ARL4A","ADP ribosylation factor like GTPase 4A","1"
"PNCK","139728","PNCK","pregnancy up-regulated nonubiquitous CaM kinase","1"
"RALGPS1","9649","RALGPS1","Ral GEF with PH domain and SH3 binding motif 1","1"
"DSCAML1","57453","DSCAML1","DS cell adhesion molecule like 1","1"
"SYNPO2","171024","SYNPO2","synaptopodin 2","1"
"PPCS","79717","PPCS","phosphopantothenoylcysteine synthetase","1"
"PDE3B","5140","PDE3B","phosphodiesterase 3B","1"
"C12orf57","113246","C12orf57","chromosome 12 open reading frame 57","1"
"KIF13A","63971","KIF13A","kinesin family member 13A","1"
"SERP1","27230","SERP1","stress associated endoplasmic reticulum protein 1","1"
"MIPEP","4285","MIPEP","mitochondrial intermediate peptidase","1"
"SCFD2","152579","SCFD2","sec1 family domain containing 2","1"
"RPA2","6118","RPA2","replication protein A2","1"
"MRPL57","78988","MRPL57","mitochondrial ribosomal protein L57","1"
"ZNF675","171392","ZNF675","zinc finger protein 675","1"
"HSPA13","6782","HSPA13","heat shock protein family A (Hsp70) member 13","1"
"KEAP1","9817","KEAP1","kelch like ECH associated protein 1","1"
"CEP290","80184","CEP290","centrosomal protein 290","1"
"PRPF4","9128","PRPF4","pre-mRNA processing factor 4","1"
"DNAJA1","3301","DNAJA1","DnaJ heat shock protein family (Hsp40) member A1","1"
"CEP192","55125","CEP192","centrosomal protein 192","1"
"NBAS","51594","NBAS","NBAS subunit of NRZ tethering complex","1"
"HMCES","56941","HMCES","""5-hydroxymethylcytosine binding, ES cell specific""","1"
"KIAA1143","57456","KIAA1143","KIAA1143","1"
"SPRY1","10252","SPRY1","sprouty RTK signaling antagonist 1","1"
"DEK","7913","DEK","DEK proto-oncogene","1"
"TRIM24","8805","TRIM24","tripartite motif containing 24","1"
"ME1","4199","ME1","malic enzyme 1","1"
"SHTN1","57698","SHTN1","shootin 1","1"
"DHX38","9785","DHX38","DEAH-box helicase 38","1"
"HOPX","84525","HOPX","HOP homeobox","1"
"CAMKMT","79823","CAMKMT","calmodulin-lysine N-methyltransferase","1"
"RPL5","6125","RPL5","ribosomal protein L5","1"
"GTF3C6","112495","GTF3C6","general transcription factor IIIC subunit 6","1"
"CYB5R4","51167","CYB5R4","cytochrome b5 reductase 4","1"
"REX1BD","55049","REX1BD","required for excision 1-B domain containing","1"
"DMAC2","55101","DMAC2","distal membrane arm assembly complex 2","1"
"APEH","327","APEH","acylaminoacyl-peptide hydrolase","1"
"KCNQ1OT1","10984","KCNQ1OT1","KCNQ1 opposite strand/antisense transcript 1","1"
"TBC1D4","9882","TBC1D4","TBC1 domain family member 4","1"
"ATP5F1E","514","ATP5F1E","ATP synthase F1 subunit epsilon","1"
"PAPSS1","9061","PAPSS1","3'-phosphoadenosine 5'-phosphosulfate synthase 1","1"
"YWHAE","7531","YWHAE","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon","1"
"MRPS18A","55168","MRPS18A","mitochondrial ribosomal protein S18A","1"
"PHACTR2","9749","PHACTR2","phosphatase and actin regulator 2","1"
"BEX3","27018","BEX3","brain expressed X-linked 3","1"
"ZFC3H1","196441","ZFC3H1","zinc finger C3H1-type containing","1"
"CHCHD5","84269","CHCHD5","coiled-coil-helix-coiled-coil-helix domain containing 5","1"
"TMEM33","55161","TMEM33","transmembrane protein 33","1"
"PANTR1","100506421","PANTR1","POU3F3 adjacent non-coding transcript 1","1"
"INSIG2","51141","INSIG2","insulin induced gene 2","1"
"PGRMC1","10857","PGRMC1","progesterone receptor membrane component 1","1"
"LAMTOR2","28956","LAMTOR2","""late endosomal/lysosomal adaptor, MAPK and MTOR activator 2""","1"
"XRCC6","2547","XRCC6","X-ray repair cross complementing 6","1"
"CD164","8763","CD164","CD164 molecule","1"
"CALCOCO2","10241","CALCOCO2","calcium binding and coiled-coil domain 2","1"
"RAP1GAP2","23108","RAP1GAP2","RAP1 GTPase activating protein 2","1"
"DACT3","147906","DACT3","dishevelled binding antagonist of beta catenin 3","1"
"ZNF573","126231","ZNF573","zinc finger protein 573","1"
"CCDC146","57639","CCDC146","coiled-coil domain containing 146","1"
"R3HCC1L","27291","R3HCC1L","R3H domain and coiled-coil containing 1 like","1"
"PIN1","5300","PIN1","""peptidylprolyl cis/trans isomerase, NIMA-interacting 1""","1"
"NDUFB2","4708","NDUFB2","NADH:ubiquinone oxidoreductase subunit B2","1"
"PRKD1","5587","PRKD1","protein kinase D1","1"
"GCHFR","2644","GCHFR","GTP cyclohydrolase I feedback regulator","1"
"SLBP","7884","SLBP","stem-loop binding protein","1"
"FUNDC1","139341","FUNDC1","FUN14 domain containing 1","1"
"PTPRN2","5799","PTPRN2","protein tyrosine phosphatase receptor type N2","1"
"CAMK1","8536","CAMK1","calcium/calmodulin dependent protein kinase I","1"
"ZNF680","340252","ZNF680","zinc finger protein 680","1"
"CHCHD3","54927","CHCHD3","coiled-coil-helix-coiled-coil-helix domain containing 3","1"
"FSCN1","6624","FSCN1","fascin actin-bundling protein 1","1"
"CERS4","79603","CERS4","ceramide synthase 4","1"
"ITGA9","3680","ITGA9","integrin subunit alpha 9","1"
"RSRC2","65117","RSRC2","arginine and serine rich coiled-coil 2","1"
"DGLUCY","80017","DGLUCY","D-glutamate cyclase","1"
"ENOPH1","58478","ENOPH1","enolase-phosphatase 1","1"
"MIEN1","84299","MIEN1","migration and invasion enhancer 1","1"
"SLC8A1","6546","SLC8A1","solute carrier family 8 member A1","1"
"CHN1","1123","CHN1","chimerin 1","1"
"IFI27L2","83982","IFI27L2","interferon alpha inducible protein 27 like 2","1"
"PSME4","23198","PSME4","proteasome activator subunit 4","1"
"INVS","27130","INVS","inversin","1"
"RASL10A","10633","RASL10A","RAS like family 10 member A","1"
"DUSP2","1844","DUSP2","dual specificity phosphatase 2","1"
"RAB11A","8766","RAB11A","""RAB11A, member RAS oncogene family""","1"
"SEL1L","6400","SEL1L","SEL1L adaptor subunit of ERAD E3 ubiquitin ligase","1"
"PARP1","142","PARP1","poly(ADP-ribose) polymerase 1","1"
"RBM15B","29890","RBM15B","RNA binding motif protein 15B","1"
"SH3RF3","344558","SH3RF3","SH3 domain containing ring finger 3","1"
"NOP9","161424","NOP9","NOP9 nucleolar protein","1"
"NR3C2","4306","NR3C2","nuclear receptor subfamily 3 group C member 2","1"
"CCDC43","124808","CCDC43","coiled-coil domain containing 43","1"
"NDUFS5","4725","NDUFS5","NADH:ubiquinone oxidoreductase subunit S5","1"
"DNM2","1785","DNM2","dynamin 2","1"
"B4GALT7","11285","B4GALT7","""beta-1,4-galactosyltransferase 7""","1"
"ACYP2","98","ACYP2","acylphosphatase 2","1"
"MIOS","54468","MIOS","meiosis regulator for oocyte development","1"
"VSTM2A","222008","VSTM2A","V-set and transmembrane domain containing 2A","1"
"TAF3","83860","TAF3","TATA-box binding protein associated factor 3","1"
"ST8SIA5","29906","ST8SIA5","""ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 5""","1"
"NUCB1","4924","NUCB1","nucleobindin 1","1"
"RRAGC","64121","RRAGC","Ras related GTP binding C","1"
"DCTPP1","79077","DCTPP1","dCTP pyrophosphatase 1","1"
"COX7A2","1347","COX7A2","cytochrome c oxidase subunit 7A2","1"
"PCBP3","54039","PCBP3","poly(rC) binding protein 3","1"
"APBB1","322","APBB1","amyloid beta precursor protein binding family B member 1","1"
"SLIT2","9353","SLIT2","slit guidance ligand 2","1"
"TRIR","79002","TRIR","telomerase RNA component interacting RNase","1"
"FKBP5","2289","FKBP5","FKBP prolyl isomerase 5","1"
"ADGRB2","576","ADGRB2","adhesion G protein-coupled receptor B2","1"
"RNASEH1","246243","RNASEH1","ribonuclease H1","1"
"MAN2A1","4124","MAN2A1","mannosidase alpha class 2A member 1","1"
"CLYBL","171425","CLYBL","citrate lyase beta like","1"
"BEX2","84707","BEX2","brain expressed X-linked 2","1"
"COPS3","8533","COPS3","COP9 signalosome subunit 3","1"
"TMED9","54732","TMED9","transmembrane p24 trafficking protein 9","1"
"UBE4B","10277","UBE4B","ubiquitination factor E4B","1"
"GGCT","79017","GGCT","gamma-glutamylcyclotransferase","1"
"PHACTR4","65979","PHACTR4","phosphatase and actin regulator 4","1"
"LYNX1","66004","LYNX1","Ly6/neurotoxin 1","1"
"NDRG1","10397","NDRG1","N-myc downstream regulated 1","1"
"PCP4","5121","PCP4","Purkinje cell protein 4","1"
"NDUFA4","4697","NDUFA4","NDUFA4 mitochondrial complex associated","1"
"JAK2","3717","JAK2","Janus kinase 2","1"
"RPGR","6103","RPGR","retinitis pigmentosa GTPase regulator","1"
"LRP1B","53353","LRP1B","LDL receptor related protein 1B","1"
"SLC41A3","54946","SLC41A3","solute carrier family 41 member 3","1"
"SPOCK3","50859","SPOCK3","""SPARC (osteonectin), cwcv and kazal like domains proteoglycan 3""","1"
"SLK","9748","SLK","STE20 like kinase","1"
"HEATR5A","25938","HEATR5A","HEAT repeat containing 5A","1"
"CYB5R3","1727","CYB5R3","cytochrome b5 reductase 3","1"
"ANKRD16","54522","ANKRD16","ankyrin repeat domain 16","1"
"SLC25A44","9673","SLC25A44","solute carrier family 25 member 44","1"
"HSPA8","3312","HSPA8","heat shock protein family A (Hsp70) member 8","1"
"HIVEP2","3097","HIVEP2","HIVEP zinc finger 2","1"
"GYS1","2997","GYS1","glycogen synthase 1","1"
"GAB2","9846","GAB2","GRB2 associated binding protein 2","1"
"CNTN1","1272","CNTN1","contactin 1","1"
"SIDT1","54847","SIDT1","SID1 transmembrane family member 1","1"
"FBXL15","79176","FBXL15","F-box and leucine rich repeat protein 15","1"
"MAST4","375449","MAST4","microtubule associated serine/threonine kinase family member 4","1"
"LINGO2","158038","LINGO2","leucine rich repeat and Ig domain containing 2","1"
"LRRTM4","80059","LRRTM4","leucine rich repeat transmembrane neuronal 4","1"
"HSPA12A","259217","HSPA12A","heat shock protein family A (Hsp70) member 12A","1"
"C20orf27","54976","C20orf27","chromosome 20 open reading frame 27","1"
"TUFM","7284","TUFM","""Tu translation elongation factor, mitochondrial""","1"
"RBL1","5933","RBL1","RB transcriptional corepressor like 1","1"
"BCKDHB","594","BCKDHB","branched chain keto acid dehydrogenase E1 subunit beta","1"
"MYL6","4637","MYL6","myosin light chain 6","1"
"RPS6","6194","RPS6","ribosomal protein S6","1"
"C1orf159","54991","C1orf159","chromosome 1 open reading frame 159","1"
"NDUFS6","4726","NDUFS6","NADH:ubiquinone oxidoreductase subunit S6","1"
"SNAPC2","6618","SNAPC2","small nuclear RNA activating complex polypeptide 2","1"
"ELOVL6","79071","ELOVL6","ELOVL fatty acid elongase 6","1"
"EGR1","1958","EGR1","early growth response 1","1"
"SLC35A4","113829","SLC35A4","solute carrier family 35 member A4","1"
"DYNLT3","6990","DYNLT3","dynein light chain Tctex-type 3","1"
"SLC45A4","57210","SLC45A4","solute carrier family 45 member 4","1"
"PRDX3","10935","PRDX3","peroxiredoxin 3","1"
"NHP2","55651","NHP2","NHP2 ribonucleoprotein","1"
"NOL7","51406","NOL7","nucleolar protein 7","1"
"CEP85L","387119","CEP85L","centrosomal protein 85 like","1"
"IFNAR2","3455","IFNAR2","interferon alpha and beta receptor subunit 2","1"
"GDPD1","284161","GDPD1","glycerophosphodiester phosphodiesterase domain containing 1","1"
"CDCA5","113130","CDCA5","cell division cycle associated 5","1"
"GNG3","2785","GNG3","G protein subunit gamma 3","1"
"AKAP5","9495","AKAP5","A-kinase anchoring protein 5","1"
"ARL4C","10123","ARL4C","ADP ribosylation factor like GTPase 4C","1"
"MED8","112950","MED8","mediator complex subunit 8","1"
"RNF217","154214","RNF217","ring finger protein 217","1"
"EEF1AKNMT","51603","EEF1AKNMT","eEF1A lysine and N-terminal methyltransferase","1"
"FAM161B","145483","FAM161B","FAM161 centrosomal protein B","1"
"ETV6","2120","ETV6","ETS variant transcription factor 6","1"
"SYNDIG1","79953","SYNDIG1","synapse differentiation inducing 1","1"
"NUP93","9688","NUP93","nucleoporin 93","1"
"TCF12","6938","TCF12","transcription factor 12","1"
"ZNF345","25850","ZNF345","zinc finger protein 345","1"
"ZNF493","284443","ZNF493","zinc finger protein 493","1"
"CA13","377677","CA13","carbonic anhydrase 13","1"
"ARSB","411","ARSB","arylsulfatase B","1"
"TRERF1","55809","TRERF1","transcriptional regulating factor 1","1"
"POLR3K","51728","POLR3K","RNA polymerase III subunit K","1"
"BAX","581","BAX","""BCL2 associated X, apoptosis regulator""","1"
"ADK","132","ADK","adenosine kinase","1"
"DYSF","8291","DYSF","dysferlin","1"
"ACTR6","64431","ACTR6","actin related protein 6","1"
"IMMP2L","83943","IMMP2L","inner mitochondrial membrane peptidase subunit 2","1"
"CINP","51550","CINP","cyclin dependent kinase 2 interacting protein","1"
"DEDD2","162989","DEDD2","death effector domain containing 2","1"
"SURF1","6834","SURF1","SURF1 cytochrome c oxidase assembly factor","1"
"ARHGDIG","398","ARHGDIG","Rho GDP dissociation inhibitor gamma","1"
"MYO9B","4650","MYO9B","myosin IXB","1"
"GLRX2","51022","GLRX2","glutaredoxin 2","1"
"CANX","821","CANX","calnexin","1"
"PYCR2","29920","PYCR2","pyrroline-5-carboxylate reductase 2","1"
"C19orf25","148223","C19orf25","chromosome 19 open reading frame 25","1"
"RPP25L","138716","RPP25L","ribonuclease P/MRP subunit p25 like","1"
"UBE2E1","7324","UBE2E1","ubiquitin conjugating enzyme E2 E1","1"
"PPA2","27068","PPA2","inorganic pyrophosphatase 2","1"
"MKKS","8195","MKKS","McKusick-Kaufman syndrome","1"
"GKAP1","80318","GKAP1","G kinase anchoring protein 1","1"
"C15orf61","145853","C15orf61","chromosome 15 open reading frame 61","1"
"ATF4","468","ATF4","activating transcription factor 4","1"
"STK39","27347","STK39","serine/threonine kinase 39","1"
"VASH1","22846","VASH1","vasohibin 1","1"
"NDUFB3","4709","NDUFB3","NADH:ubiquinone oxidoreductase subunit B3","1"
"COBL","23242","COBL","cordon-bleu WH2 repeat protein","1"
"TIMM8A","1678","TIMM8A","translocase of inner mitochondrial membrane 8A","1"
"MAGEE1","57692","MAGEE1","MAGE family member E1","1"
"CDON","50937","CDON","""cell adhesion associated, oncogene regulated""","1"
"PHPT1","29085","PHPT1","phosphohistidine phosphatase 1","1"
"DENND4C","55667","DENND4C","DENN domain containing 4C","1"
"ICMT","23463","ICMT","isoprenylcysteine carboxyl methyltransferase","1"
"KTI12","112970","KTI12","KTI12 chromatin associated homolog","1"
"TMEM30A","55754","TMEM30A","transmembrane protein 30A","1"
"TMEM17","200728","TMEM17","transmembrane protein 17","1"
"PMVK","10654","PMVK","phosphomevalonate kinase","1"
"NAA30","122830","NAA30","""N-alpha-acetyltransferase 30, NatC catalytic subunit""","1"
"MEA1","4201","MEA1","male-enhanced antigen 1","1"
"SSTR3","6753","SSTR3","somatostatin receptor 3","1"
"SLC39A6","25800","SLC39A6","solute carrier family 39 member 6","1"
"VXN","254778","VXN","vexin","1"
"ARFGAP2","84364","ARFGAP2","ADP ribosylation factor GTPase activating protein 2","1"
"NEFM","4741","NEFM","neurofilament medium","1"
"PLPP6","403313","PLPP6","phospholipid phosphatase 6","1"
"PTP4A2","8073","PTP4A2","protein tyrosine phosphatase 4A2","1"
"POP4","10775","POP4","""POP4 homolog, ribonuclease P/MRP subunit""","1"
"FABP7","2173","FABP7","fatty acid binding protein 7","1"
"C14orf132","56967","C14orf132","chromosome 14 open reading frame 132","1"
"MRPL24","79590","MRPL24","mitochondrial ribosomal protein L24","1"
