NAME	TITLE	SCORE	
DSE	dermatan sulfate epimerase [Source:HGNC Symbol;Acc:HGNC:21144]	0.46741688	
USP19	ubiquitin specific peptidase 19 [Source:HGNC Symbol;Acc:HGNC:12617]	0.46727404	
WDR46	WD repeat domain 46 [Source:HGNC Symbol;Acc:HGNC:13923]	0.46724716	
MKNK1	MAPK interacting serine/threonine kinase 1 [Source:HGNC Symbol;Acc:HGNC:7110]	0.46646476	
ITGA4	integrin subunit alpha 4 [Source:HGNC Symbol;Acc:HGNC:6140]	0.46576312	
TJP1	tight junction protein 1 [Source:HGNC Symbol;Acc:HGNC:11827]	0.465236	
UBR7	ubiquitin protein ligase E3 component n-recognin 7 [Source:HGNC Symbol;Acc:HGNC:20344]	0.46483767	
SRRM4	serine/arginine repetitive matrix 4 [Source:HGNC Symbol;Acc:HGNC:29389]	0.46389753	
PCMT1	protein-L-isoaspartate (D-aspartate) O-methyltransferase [Source:HGNC Symbol;Acc:HGNC:8728]	0.46386918	
MEPCE	methylphosphate capping enzyme [Source:HGNC Symbol;Acc:HGNC:20247]	0.4638504	
NARS2	asparaginyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:26274]	0.46347758	
RBSN	rabenosyn, RAB effector [Source:HGNC Symbol;Acc:HGNC:20759]	0.46343455	
SORCS1	sortilin related VPS10 domain containing receptor 1 [Source:HGNC Symbol;Acc:HGNC:16697]	0.4630597	
SRPRB	SRP receptor subunit beta [Source:HGNC Symbol;Acc:HGNC:24085]	0.4627105	
LUARIS	lncRNA upregulator of antiviral response interferon signaling [Source:HGNC Symbol;Acc:HGNC:40992]	0.46249163	
FRG1	FSHD region gene 1 [Source:HGNC Symbol;Acc:HGNC:3954]	0.46217817	
VAMP4	vesicle associated membrane protein 4 [Source:HGNC Symbol;Acc:HGNC:12645]	0.46198025	
FLT3	fms related receptor tyrosine kinase 3 [Source:HGNC Symbol;Acc:HGNC:3765]	0.46177617	
XAB2	XPA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:14089]	0.46150282	
ENDOG	endonuclease G [Source:HGNC Symbol;Acc:HGNC:3346]	0.46142045	
EIF5	eukaryotic translation initiation factor 5 [Source:HGNC Symbol;Acc:HGNC:3299]	0.46137124	
ABHD18	abhydrolase domain containing 18 [Source:HGNC Symbol;Acc:HGNC:26111]	0.46131802	
IMP3	IMP U3 small nucleolar ribonucleoprotein 3 [Source:HGNC Symbol;Acc:HGNC:14497]	0.46126696	
GALNT3	polypeptide N-acetylgalactosaminyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:4125]	0.46085325	
PEBP1	phosphatidylethanolamine binding protein 1 [Source:HGNC Symbol;Acc:HGNC:8630]	0.46069488	
CEP72	centrosomal protein 72 [Source:HGNC Symbol;Acc:HGNC:25547]	0.46052432	
NSF	N-ethylmaleimide sensitive factor, vesicle fusing ATPase [Source:HGNC Symbol;Acc:HGNC:8016]	0.4601785	
TMED5	transmembrane p24 trafficking protein 5 [Source:HGNC Symbol;Acc:HGNC:24251]	0.46001673	
DNAJA1	DnaJ heat shock protein family (Hsp40) member A1 [Source:HGNC Symbol;Acc:HGNC:5229]	0.4598608	
DCDC2B	doublecortin domain containing 2B [Source:HGNC Symbol;Acc:HGNC:32576]	0.4598263	
ANAPC15	anaphase promoting complex subunit 15 [Source:HGNC Symbol;Acc:HGNC:24531]	0.45962143	
PPP2CA	protein phosphatase 2 catalytic subunit alpha [Source:HGNC Symbol;Acc:HGNC:9299]	0.45949337	
GCC1	GRIP and coiled-coil domain containing 1 [Source:HGNC Symbol;Acc:HGNC:19095]	0.45942405	
OR2L3	olfactory receptor family 2 subfamily L member 3 [Source:HGNC Symbol;Acc:HGNC:15009]	0.45894858	
KLHL34	kelch like family member 34 [Source:HGNC Symbol;Acc:HGNC:26634]	0.4586798	
TEX48	testis expressed 48 [Source:HGNC Symbol;Acc:HGNC:52393]	0.45826	
NSDHL	NAD(P) dependent steroid dehydrogenase-like [Source:HGNC Symbol;Acc:HGNC:13398]	0.45758376	
CACTIN	cactin, spliceosome C complex subunit [Source:HGNC Symbol;Acc:HGNC:29938]	0.4570676	
CYP4F26P	cytochrome P450 family 4 subfamily F member 26, pseudogene [Source:HGNC Symbol;Acc:HGNC:39948]	0.45700806	
LPL	lipoprotein lipase [Source:HGNC Symbol;Acc:HGNC:6677]	0.45695564	
TMED4	transmembrane p24 trafficking protein 4 [Source:HGNC Symbol;Acc:HGNC:22301]	0.45681116	
PPP2R5D	protein phosphatase 2 regulatory subunit B'delta [Source:HGNC Symbol;Acc:HGNC:9312]	0.4567879	
GNG13	G protein subunit gamma 13 [Source:HGNC Symbol;Acc:HGNC:14131]	0.45646167	
TGOLN2	trans-golgi network protein 2 [Source:HGNC Symbol;Acc:HGNC:15450]	0.4563185	
MRPL15	mitochondrial ribosomal protein L15 [Source:HGNC Symbol;Acc:HGNC:14054]	0.45624378	
SRSF9	serine and arginine rich splicing factor 9 [Source:HGNC Symbol;Acc:HGNC:10791]	0.45564917	
RPL28	ribosomal protein L28 [Source:HGNC Symbol;Acc:HGNC:10330]	0.45549896	
RAD1	RAD1 checkpoint DNA exonuclease [Source:HGNC Symbol;Acc:HGNC:9806]	0.45541054	
DLL3	delta like canonical Notch ligand 3 [Source:HGNC Symbol;Acc:HGNC:2909]	0.45537353	
CDK5	cyclin dependent kinase 5 [Source:HGNC Symbol;Acc:HGNC:1774]	0.45535064	
TRPV1	transient receptor potential cation channel subfamily V member 1 [Source:HGNC Symbol;Acc:HGNC:12716]	0.45525756	
SPDYA	speedy/RINGO cell cycle regulator family member A [Source:HGNC Symbol;Acc:HGNC:30613]	0.45470113	
CIITA	class II major histocompatibility complex transactivator [Source:HGNC Symbol;Acc:HGNC:7067]	0.4546446	
PIM1	Pim-1 proto-oncogene, serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:8986]	0.45462832	
MRPL51	mitochondrial ribosomal protein L51 [Source:HGNC Symbol;Acc:HGNC:14044]	0.45443195	
RPS13	ribosomal protein S13 [Source:HGNC Symbol;Acc:HGNC:10386]	0.4544256	
ZCCHC12	zinc finger CCHC-type containing 12 [Source:HGNC Symbol;Acc:HGNC:27273]	0.45433232	
NDEL1	nudE neurodevelopment protein 1 like 1 [Source:HGNC Symbol;Acc:HGNC:17620]	0.454284	
TOR2A	torsin family 2 member A [Source:HGNC Symbol;Acc:HGNC:11996]	0.45390093	
KCNH4	potassium voltage-gated channel subfamily H member 4 [Source:HGNC Symbol;Acc:HGNC:6253]	0.45389012	
MLLT11	MLLT11 transcription factor 7 cofactor [Source:HGNC Symbol;Acc:HGNC:16997]	0.4537856	
FAM242F	family with sequence similarity 242 member F [Source:HGNC Symbol;Acc:HGNC:53876]	0.45377144	
MAL2	mal, T cell differentiation protein 2 [Source:HGNC Symbol;Acc:HGNC:13634]	0.45356926	
LRRC37B	leucine rich repeat containing 37B [Source:HGNC Symbol;Acc:HGNC:29070]	0.4534795	
RAB22A	RAB22A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9764]	0.45293018	
SLX4IP	SLX4 interacting protein [Source:HGNC Symbol;Acc:HGNC:16225]	0.45271832	
KIF1C	kinesin family member 1C [Source:HGNC Symbol;Acc:HGNC:6317]	0.4527062	
ST8SIA1	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:10869]	0.4523462	
ASIP	agouti signaling protein [Source:HGNC Symbol;Acc:HGNC:745]	0.4518963	
TMEM203	transmembrane protein 203 [Source:HGNC Symbol;Acc:HGNC:28217]	0.45158583	
HEY1	hes related family bHLH transcription factor with YRPW motif 1 [Source:HGNC Symbol;Acc:HGNC:4880]	0.45140383	
DXO	decapping exoribonuclease [Source:HGNC Symbol;Acc:HGNC:2992]	0.45133862	
ZFPL1	zinc finger protein like 1 [Source:HGNC Symbol;Acc:HGNC:12868]	0.4502012	
RPS15	ribosomal protein S15 [Source:HGNC Symbol;Acc:HGNC:10388]	0.4500677	
UQCRH	ubiquinol-cytochrome c reductase hinge protein [Source:HGNC Symbol;Acc:HGNC:12590]	0.44975835	
RAN	RAN, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9846]	0.44972867	
TMEM220	transmembrane protein 220 [Source:HGNC Symbol;Acc:HGNC:33757]	0.4488315	
RNF175	ring finger protein 175 [Source:HGNC Symbol;Acc:HGNC:27735]	0.44866505	
TMEM219	transmembrane protein 219 [Source:HGNC Symbol;Acc:HGNC:25201]	0.4485777	
BTN2A1	butyrophilin subfamily 2 member A1 [Source:HGNC Symbol;Acc:HGNC:1136]	0.44806254	
SCN11A	sodium voltage-gated channel alpha subunit 11 [Source:HGNC Symbol;Acc:HGNC:10583]	0.4480251	
C12orf43	chromosome 12 open reading frame 43 [Source:HGNC Symbol;Acc:HGNC:25719]	0.4480142	
ALG10	ALG10 alpha-1,2-glucosyltransferase [Source:HGNC Symbol;Acc:HGNC:23162]	0.44754928	
MRPL12	mitochondrial ribosomal protein L12 [Source:HGNC Symbol;Acc:HGNC:10378]	0.44753882	
PHAX	phosphorylated adaptor for RNA export [Source:HGNC Symbol;Acc:HGNC:10241]	0.44752228	
TMX4	thioredoxin related transmembrane protein 4 [Source:HGNC Symbol;Acc:HGNC:25237]	0.4470174	
RASSF1	Ras association domain family member 1 [Source:HGNC Symbol;Acc:HGNC:9882]	0.446936	
EAF1	ELL associated factor 1 [Source:HGNC Symbol;Acc:HGNC:20907]	0.446786	
TESK2	testis associated actin remodelling kinase 2 [Source:HGNC Symbol;Acc:HGNC:11732]	0.4466121	
MC1R	melanocortin 1 receptor [Source:HGNC Symbol;Acc:HGNC:6929]	0.44658554	
MCM3	minichromosome maintenance complex component 3 [Source:HGNC Symbol;Acc:HGNC:6945]	0.44610178	
ZNF630	zinc finger protein 630 [Source:HGNC Symbol;Acc:HGNC:28855]	0.44603765	
ABTB1	ankyrin repeat and BTB domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18275]	0.44594467	
AMACR	alpha-methylacyl-CoA racemase [Source:HGNC Symbol;Acc:HGNC:451]	0.4457446	
HECA	hdc homolog, cell cycle regulator [Source:HGNC Symbol;Acc:HGNC:21041]	0.44547796	
SLC22A15	solute carrier family 22 member 15 [Source:HGNC Symbol;Acc:HGNC:20301]	0.4450322	
PACRG	parkin coregulated [Source:HGNC Symbol;Acc:HGNC:19152]	0.44492346	
CADM1	cell adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:5951]	0.44477496	
MYL5	myosin light chain 5 [Source:HGNC Symbol;Acc:HGNC:7586]	0.44469586	
EIF2B2	eukaryotic translation initiation factor 2B subunit beta [Source:HGNC Symbol;Acc:HGNC:3258]	0.44436336	
ADAMTS10	ADAM metallopeptidase with thrombospondin type 1 motif 10 [Source:HGNC Symbol;Acc:HGNC:13201]	0.4439782	
YIPF7	Yip1 domain family member 7 [Source:HGNC Symbol;Acc:HGNC:26825]	0.4438731	
MEA1	male-enhanced antigen 1 [Source:HGNC Symbol;Acc:HGNC:6986]	0.44380078	
GSK3A	glycogen synthase kinase 3 alpha [Source:HGNC Symbol;Acc:HGNC:4616]	0.44374326	
PLCD4	phospholipase C delta 4 [Source:HGNC Symbol;Acc:HGNC:9062]	0.44355866	
POLR3GL	RNA polymerase III subunit GL [Source:HGNC Symbol;Acc:HGNC:28466]	0.44347185	
IFI27L1	interferon alpha inducible protein 27 like 1 [Source:HGNC Symbol;Acc:HGNC:19754]	0.44294772	
PPARA	peroxisome proliferator activated receptor alpha [Source:HGNC Symbol;Acc:HGNC:9232]	0.4428923	
ENO2	enolase 2 [Source:HGNC Symbol;Acc:HGNC:3353]	0.44274157	
COLEC10	collectin subfamily member 10 [Source:HGNC Symbol;Acc:HGNC:2220]	0.44239622	
RPLP2	ribosomal protein lateral stalk subunit P2 [Source:HGNC Symbol;Acc:HGNC:10377]	0.44225377	
RAB14	RAB14, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:16524]	0.44208112	
BMP3	bone morphogenetic protein 3 [Source:HGNC Symbol;Acc:HGNC:1070]	0.44204378	
ZNF124	zinc finger protein 124 [Source:HGNC Symbol;Acc:HGNC:12907]	0.44199854	
DAPK3	death associated protein kinase 3 [Source:HGNC Symbol;Acc:HGNC:2676]	0.4417494	
CCDC183	coiled-coil domain containing 183 [Source:HGNC Symbol;Acc:HGNC:28236]	0.44151303	
CDKN3	cyclin dependent kinase inhibitor 3 [Source:HGNC Symbol;Acc:HGNC:1791]	0.44084662	
CSTB	cystatin B [Source:HGNC Symbol;Acc:HGNC:2482]	0.440752	
CNTNAP1	contactin associated protein 1 [Source:HGNC Symbol;Acc:HGNC:8011]	0.44035172	
ZNF747	zinc finger protein 747 [Source:HGNC Symbol;Acc:HGNC:28350]	0.44028512	
GUK1	guanylate kinase 1 [Source:HGNC Symbol;Acc:HGNC:4693]	0.4402667	
FSD2	fibronectin type III and SPRY domain containing 2 [Source:HGNC Symbol;Acc:HGNC:18024]	0.4396266	
CEL	carboxyl ester lipase [Source:HGNC Symbol;Acc:HGNC:1848]	0.43844113	
CFAP221	cilia and flagella associated protein 221 [Source:HGNC Symbol;Acc:HGNC:33720]	0.43836942	
CDH26	cadherin 26 [Source:HGNC Symbol;Acc:HGNC:15902]	0.43816704	
CSPP1	centrosome and spindle pole associated protein 1 [Source:HGNC Symbol;Acc:HGNC:26193]	0.43811196	
CCDC150	coiled-coil domain containing 150 [Source:HGNC Symbol;Acc:HGNC:26834]	0.43804112	
NOL7	nucleolar protein 7 [Source:HGNC Symbol;Acc:HGNC:21040]	0.43784544	
LRP1B	LDL receptor related protein 1B [Source:HGNC Symbol;Acc:HGNC:6693]	0.43773332	
HSP90B1	heat shock protein 90 beta family member 1 [Source:HGNC Symbol;Acc:HGNC:12028]	0.4377038	
CPXM2	carboxypeptidase X, M14 family member 2 [Source:HGNC Symbol;Acc:HGNC:26977]	0.43750978	
CHODL	chondrolectin [Source:HGNC Symbol;Acc:HGNC:17807]	0.43727526	
SGF29	SAGA complex associated factor 29 [Source:HGNC Symbol;Acc:HGNC:25156]	0.4371768	
COA3	cytochrome c oxidase assembly factor 3 [Source:HGNC Symbol;Acc:HGNC:24990]	0.4368125	
NEDD9	neural precursor cell expressed, developmentally down-regulated 9 [Source:HGNC Symbol;Acc:HGNC:7733]	0.43609807	
MFSD13A	major facilitator superfamily domain containing 13A [Source:HGNC Symbol;Acc:HGNC:26196]	0.43608782	
HSD17B10	hydroxysteroid 17-beta dehydrogenase 10 [Source:HGNC Symbol;Acc:HGNC:4800]	0.4358606	
SYCP2	synaptonemal complex protein 2 [Source:HGNC Symbol;Acc:HGNC:11490]	0.43582976	
EEPD1	endonuclease/exonuclease/phosphatase family domain containing 1 [Source:HGNC Symbol;Acc:HGNC:22223]	0.43557295	
CEACAM1	CEA cell adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:1814]	0.43541938	
ATPSCKMT	ATP synthase c subunit lysine N-methyltransferase [Source:HGNC Symbol;Acc:HGNC:27029]	0.43529183	
ARL1	ADP ribosylation factor like GTPase 1 [Source:HGNC Symbol;Acc:HGNC:692]	0.43510777	
THY1	Thy-1 cell surface antigen [Source:HGNC Symbol;Acc:HGNC:11801]	0.4350986	
STK11IP	serine/threonine kinase 11 interacting protein [Source:HGNC Symbol;Acc:HGNC:19184]	0.43471336	
LSMEM1	leucine rich single-pass membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:22036]	0.43454462	
SKP1	S-phase kinase associated protein 1 [Source:HGNC Symbol;Acc:HGNC:10899]	0.43452975	
FGFBP3	fibroblast growth factor binding protein 3 [Source:HGNC Symbol;Acc:HGNC:23428]	0.43433392	
TOMM6	translocase of outer mitochondrial membrane 6 [Source:HGNC Symbol;Acc:HGNC:34528]	0.43431887	
CHSY3	chondroitin sulfate synthase 3 [Source:HGNC Symbol;Acc:HGNC:24293]	0.4342826	
PIGL	phosphatidylinositol glycan anchor biosynthesis class L [Source:HGNC Symbol;Acc:HGNC:8966]	0.43422732	
RAB33B	RAB33B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:16075]	0.433842	
SPOCK3	SPARC (osteonectin), cwcv and kazal like domains proteoglycan 3 [Source:HGNC Symbol;Acc:HGNC:13565]	0.4334492	
CNTNAP4	contactin associated protein family member 4 [Source:HGNC Symbol;Acc:HGNC:18747]	0.43331608	
MMP15	matrix metallopeptidase 15 [Source:HGNC Symbol;Acc:HGNC:7161]	0.43331203	
SLC45A2	solute carrier family 45 member 2 [Source:HGNC Symbol;Acc:HGNC:16472]	0.43299067	
DLG2	discs large MAGUK scaffold protein 2 [Source:HGNC Symbol;Acc:HGNC:2901]	0.4329669	
CDH12	cadherin 12 [Source:HGNC Symbol;Acc:HGNC:1751]	0.43289524	
BVES	blood vessel epicardial substance [Source:HGNC Symbol;Acc:HGNC:1152]	0.43288428	
SMAD1	SMAD family member 1 [Source:HGNC Symbol;Acc:HGNC:6767]	0.43279493	
TRAPPC6A	trafficking protein particle complex subunit 6A [Source:HGNC Symbol;Acc:HGNC:23069]	0.4326149	
BAG1	BAG cochaperone 1 [Source:HGNC Symbol;Acc:HGNC:937]	0.43231153	
CCT2	chaperonin containing TCP1 subunit 2 [Source:HGNC Symbol;Acc:HGNC:1615]	0.43228132	
CLEC2L	C-type lectin domain family 2 member L [Source:HGNC Symbol;Acc:HGNC:21969]	0.43187466	
BARD1	BRCA1 associated RING domain 1 [Source:HGNC Symbol;Acc:HGNC:952]	0.43182096	
KCNQ5	potassium voltage-gated channel subfamily Q member 5 [Source:HGNC Symbol;Acc:HGNC:6299]	0.43153873	
IMPG2	interphotoreceptor matrix proteoglycan 2 [Source:HGNC Symbol;Acc:HGNC:18362]	0.43118003	
PRPF8	pre-mRNA processing factor 8 [Source:HGNC Symbol;Acc:HGNC:17340]	0.43114874	
POLD1	DNA polymerase delta 1, catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9175]	0.4310119	
NGRN	neugrin, neurite outgrowth associated [Source:HGNC Symbol;Acc:HGNC:18077]	0.430966	
HMGA1	high mobility group AT-hook 1 [Source:HGNC Symbol;Acc:HGNC:5010]	0.43094507	
ARPC5L	actin related protein 2/3 complex subunit 5 like [Source:HGNC Symbol;Acc:HGNC:23366]	0.4309369	
RPS11	ribosomal protein S11 [Source:HGNC Symbol;Acc:HGNC:10384]	0.4307553	
PAPSS1	3'-phosphoadenosine 5'-phosphosulfate synthase 1 [Source:HGNC Symbol;Acc:HGNC:8603]	0.4305197	
UNG	uracil DNA glycosylase [Source:HGNC Symbol;Acc:HGNC:12572]	0.42991853	
ADAM21	ADAM metallopeptidase domain 21 [Source:HGNC Symbol;Acc:HGNC:200]	0.42989114	
WNT8A	Wnt family member 8A [Source:HGNC Symbol;Acc:HGNC:12788]	0.42988417	
DNAH11	dynein axonemal heavy chain 11 [Source:HGNC Symbol;Acc:HGNC:2942]	0.4296906	
C11orf96	chromosome 11 open reading frame 96 [Source:HGNC Symbol;Acc:HGNC:38675]	0.42957896	
DYNC1LI2	dynein cytoplasmic 1 light intermediate chain 2 [Source:HGNC Symbol;Acc:HGNC:2966]	0.4294748	
SH2D3C	SH2 domain containing 3C [Source:HGNC Symbol;Acc:HGNC:16884]	0.42947257	
CNEP1R1	CTD nuclear envelope phosphatase 1 regulatory subunit 1 [Source:HGNC Symbol;Acc:HGNC:26759]	0.42840725	
PDGFRL	platelet derived growth factor receptor like [Source:HGNC Symbol;Acc:HGNC:8805]	0.427734	
ASB6	ankyrin repeat and SOCS box containing 6 [Source:HGNC Symbol;Acc:HGNC:17181]	0.42756915	
RUVBL2	RuvB like AAA ATPase 2 [Source:HGNC Symbol;Acc:HGNC:10475]	0.42751664	
VCP	valosin containing protein [Source:HGNC Symbol;Acc:HGNC:12666]	0.42694476	
ZNF800	zinc finger protein 800 [Source:HGNC Symbol;Acc:HGNC:27267]	0.42653316	
AFAP1L2	actin filament associated protein 1 like 2 [Source:HGNC Symbol;Acc:HGNC:25901]	0.42640167	
PRDX2	peroxiredoxin 2 [Source:HGNC Symbol;Acc:HGNC:9353]	0.42637798	
CAPN15	calpain 15 [Source:HGNC Symbol;Acc:HGNC:11182]	0.4263125	
CTXN2	cortexin 2 [Source:HGNC Symbol;Acc:HGNC:31109]	0.42607272	
HPCA	hippocalcin [Source:HGNC Symbol;Acc:HGNC:5144]	0.42596602	
SNHG4	small nucleolar RNA host gene 4 [Source:HGNC Symbol;Acc:HGNC:32964]	0.42585063	
ARHGAP4	Rho GTPase activating protein 4 [Source:HGNC Symbol;Acc:HGNC:674]	0.4258477	
CNTRL	centriolin [Source:HGNC Symbol;Acc:HGNC:1858]	0.42576474	
GFUS	GDP-L-fucose synthase [Source:HGNC Symbol;Acc:HGNC:12390]	0.4253336	
COL5A2	collagen type V alpha 2 chain [Source:HGNC Symbol;Acc:HGNC:2210]	0.4251737	
TOLLIP	toll interacting protein [Source:HGNC Symbol;Acc:HGNC:16476]	0.42517167	
METRN	meteorin, glial cell differentiation regulator [Source:HGNC Symbol;Acc:HGNC:14151]	0.42503184	
MOCS2	molybdenum cofactor synthesis 2 [Source:HGNC Symbol;Acc:HGNC:7193]	0.42503068	
CCK	cholecystokinin [Source:HGNC Symbol;Acc:HGNC:1569]	0.42500624	
HTR1E	5-hydroxytryptamine receptor 1E [Source:HGNC Symbol;Acc:HGNC:5291]	0.42490944	
ZNF770	zinc finger protein 770 [Source:HGNC Symbol;Acc:HGNC:26061]	0.42484933	
FSCN1	fascin actin-bundling protein 1 [Source:HGNC Symbol;Acc:HGNC:11148]	0.42480853	
GGCT	gamma-glutamylcyclotransferase [Source:HGNC Symbol;Acc:HGNC:21705]	0.42452803	
PAPSS2	3'-phosphoadenosine 5'-phosphosulfate synthase 2 [Source:HGNC Symbol;Acc:HGNC:8604]	0.4244738	
JUN	Jun proto-oncogene, AP-1 transcription factor subunit [Source:HGNC Symbol;Acc:HGNC:6204]	0.4242097	
RUSC1	RUN and SH3 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:17153]	0.4241717	
IL6R	interleukin 6 receptor [Source:HGNC Symbol;Acc:HGNC:6019]	0.42406195	
CBR3	carbonyl reductase 3 [Source:HGNC Symbol;Acc:HGNC:1549]	0.42396712	
RNF187	ring finger protein 187 [Source:HGNC Symbol;Acc:HGNC:27146]	0.42393884	
RRAGA	Ras related GTP binding A [Source:HGNC Symbol;Acc:HGNC:16963]	0.4237403	
POLR2J	RNA polymerase II subunit J [Source:HGNC Symbol;Acc:HGNC:9197]	0.4229118	
PIP4K2B	phosphatidylinositol-5-phosphate 4-kinase type 2 beta [Source:HGNC Symbol;Acc:HGNC:8998]	0.42269182	
ARF3	ADP ribosylation factor 3 [Source:HGNC Symbol;Acc:HGNC:654]	0.42243525	
OLFML2A	olfactomedin like 2A [Source:HGNC Symbol;Acc:HGNC:27270]	0.42233405	
HTR2B	5-hydroxytryptamine receptor 2B [Source:HGNC Symbol;Acc:HGNC:5294]	0.42226925	
BANP	BTG3 associated nuclear protein [Source:HGNC Symbol;Acc:HGNC:13450]	0.42219147	
ZPBP	zona pellucida binding protein [Source:HGNC Symbol;Acc:HGNC:15662]	0.42210218	
CTNND2	catenin delta 2 [Source:HGNC Symbol;Acc:HGNC:2516]	0.42201263	
RPL10A	ribosomal protein L10a [Source:HGNC Symbol;Acc:HGNC:10299]	0.42181894	
OR2T6	olfactory receptor family 2 subfamily T member 6 [Source:HGNC Symbol;Acc:HGNC:15018]	0.42156535	
SPTBN4	spectrin beta, non-erythrocytic 4 [Source:HGNC Symbol;Acc:HGNC:14896]	0.4213727	
OR2M3	olfactory receptor family 2 subfamily M member 3 [Source:HGNC Symbol;Acc:HGNC:8269]	0.42111233	
DDX60L	DExD/H-box 60 like [Source:HGNC Symbol;Acc:HGNC:26429]	0.42066818	
INPP5D	inositol polyphosphate-5-phosphatase D [Source:HGNC Symbol;Acc:HGNC:6079]	0.42061323	
C2orf76	chromosome 2 open reading frame 76 [Source:HGNC Symbol;Acc:HGNC:27017]	0.4205793	
SIRPA	signal regulatory protein alpha [Source:HGNC Symbol;Acc:HGNC:9662]	0.4204322	
EIF1AD	eukaryotic translation initiation factor 1A domain containing [Source:HGNC Symbol;Acc:HGNC:28147]	0.4204183	
PDGFRA	platelet derived growth factor receptor alpha [Source:HGNC Symbol;Acc:HGNC:8803]	0.42003328	
CHRDL1	chordin like 1 [Source:HGNC Symbol;Acc:HGNC:29861]	0.42001113	
ZNF98	zinc finger protein 98 [Source:HGNC Symbol;Acc:HGNC:13174]	0.4199433	
CACNA2D2	calcium voltage-gated channel auxiliary subunit alpha2delta 2 [Source:HGNC Symbol;Acc:HGNC:1400]	0.4196646	
NAP1L5	nucleosome assembly protein 1 like 5 [Source:HGNC Symbol;Acc:HGNC:19968]	0.419609	
WDR83OS	WD repeat domain 83 opposite strand [Source:HGNC Symbol;Acc:HGNC:30203]	0.41948926	
CALM3	calmodulin 3 [Source:HGNC Symbol;Acc:HGNC:1449]	0.41900334	
RBBP7	RB binding protein 7, chromatin remodeling factor [Source:HGNC Symbol;Acc:HGNC:9890]	0.41873607	
TSPAN31	tetraspanin 31 [Source:HGNC Symbol;Acc:HGNC:10539]	0.41873547	
GM2A	ganglioside GM2 activator [Source:HGNC Symbol;Acc:HGNC:4367]	0.4182204	
ZNF496	zinc finger protein 496 [Source:HGNC Symbol;Acc:HGNC:23713]	0.41808757	
ARL9	ADP ribosylation factor like GTPase 9 [Source:HGNC Symbol;Acc:HGNC:23592]	0.41769183	
S100A1	S100 calcium binding protein A1 [Source:HGNC Symbol;Acc:HGNC:10486]	0.4176382	
EXOC8	exocyst complex component 8 [Source:HGNC Symbol;Acc:HGNC:24659]	0.4174828	
AP1S2	adaptor related protein complex 1 subunit sigma 2 [Source:HGNC Symbol;Acc:HGNC:560]	0.4172598	
RIN3	Ras and Rab interactor 3 [Source:HGNC Symbol;Acc:HGNC:18751]	0.41718447	
PLA2G15	phospholipase A2 group XV [Source:HGNC Symbol;Acc:HGNC:17163]	0.41695747	
SGSH	N-sulfoglucosamine sulfohydrolase [Source:HGNC Symbol;Acc:HGNC:10818]	0.41634986	
CNBD2	cyclic nucleotide binding domain containing 2 [Source:HGNC Symbol;Acc:HGNC:16145]	0.41625008	
PCSK5	proprotein convertase subtilisin/kexin type 5 [Source:HGNC Symbol;Acc:HGNC:8747]	0.41620308	
ID2	inhibitor of DNA binding 2 [Source:HGNC Symbol;Acc:HGNC:5361]	0.41612908	
C5orf63	chromosome 5 open reading frame 63 [Source:HGNC Symbol;Acc:HGNC:40051]	0.41611937	
